makam,usul,count,shapeh_mean,shapeh_max,shapeh_median,time_mean,time_max,avg_rank,best_rank,top_k_count
Yegâh Şarkı,Senginsemâî,42,57.95599929124929,79.0748810851699,60.53463986506593,,,630.3333333333334,152,0
Hicaz Şarkı,Devr-i Hindî (7/8),126,60.36021998901548,110.05793313987856,59.75739665200788,,,630.563492063492,48,0
Kürdîlihicazkâr Peşrev,Muhammes,42,64.83735142981007,150.21799698848835,57.92168146068288,,,630.5952380952381,30,0
Şevk`efzâ Sazsemâîsi,Aksaksemâî,42,60.94125664377399,108.48331488533037,56.0971273111643,,,632.4761904761905,104,0
Şehnâz Şarkı,Senginsemâî,42,62.720248957479185,113.72451718228481,57.63695078015813,,,635.5,54,0
Rûy-i-Irâk Sazsemâîsi,Aksaksemâî,42,59.27817058219503,89.33939624458483,61.01085547449819,,,636.2857142857143,289,0
Ruhnevaz Şarkı,Oynak,42,62.28100144673853,109.60223398905653,57.729998874600476,,,636.5952380952381,128,0
Sûzidil Şarkı,Aksak,168,59.78186360003122,143.56384932184017,59.15002678165675,,,637.0416666666666,37,0
Sûzinâk-Zirgüle Longa,Nîmsofyan,42,58.61126469183824,84.64504332787723,59.04804636360648,,,640.2619047619048,154,0
Segâh Şarkı,Ağıraksak,126,61.62264321589354,105.11376577161796,58.216483041370445,0.0,0.0,642.7142857142857,9,1
Nihâvent Şarkı,Senginsemâî,126,59.090584104001216,93.75882548189169,60.4194103619369,0.0,0.0,645.1111111111111,7,1
Mâhur Tavşanca,Aksak,84,58.89956627690124,92.94029399991163,57.22647381024619,0.0,0.0,646.2380952380952,5,9
Yegâh Medhal,Sofyan,42,61.648843450294095,109.35349578972405,60.18069605241218,,,650,123,0
Ferahnâk Şarkı,Ağır Aksaksemâî,42,57.96384620477528,82.3585494028972,59.1786062284446,,,650.8571428571429,90,0
Beyâtî Beste,Devr-i Kebîr,84,61.411882922101206,115.78041676816633,58.45177912825697,,,650.8690476190476,36,0
Eviç Ağırsemâî,Aksaksemâî,42,63.14571995816142,129.2996290455617,57.156136347124374,,,651.2380952380952,104,0
Nevâ Sazsemâîsi,Aksaksemâî,84,60.22018369923732,99.8434206158926,59.65276655939749,,,651.9166666666666,27,0
Bûselik Nakış,Yürüksemâî(6/4),42,62.38069994619921,115.5525333595452,59.212175183375905,,,652.452380952381,123,0
Hüseynî Peşrev,Çiftedüyek,42,60.78926982539616,104.83609127416581,57.66592055534892,,,652.8095238095239,126,0
Sûzidilârâ Sazsemâîsi,Aksaksemâî,42,62.43020242672468,126.51468005179692,56.80973484735159,,,653.4761904761905,49,0
Hicazkâr Sazsemâîsi,Aksaksemâî,84,59.81834032010315,104.69907888195124,58.19802684718634,,,656.1071428571429,111,0
Nihâvent Beste,Lenk Fahte,42,60.31947202826204,97.6715080209637,59.53310027593644,,,656.6904761904761,69,0
Mâhur Beste,Devr-i Kebîr,42,63.60624016335451,140.77196487614222,57.41106281865534,,,660.9761904761905,97,0
Segâh Şarkı,Sofyan,42,61.00273626722715,108.01161939276871,58.72724128990707,,,663.5238095238095,172,0
Kürdî Ağırsemâî,Aksaksemâî,42,56.81096174639188,78.92192862118624,60.149731186242114,,,664.7380952380952,67,0
Hüseynî Şarkı,Yürüksemâî(6/4),42,56.136036113314006,66.76064036650975,61.3201433673374,,,664.9761904761905,50,0
Bûselik Kârçe,Muhammes,42,62.762446076307455,132.73045971853625,56.28357002334839,,,666.452380952381,160,0
Ferahnâkaşîrân Peşrev,Devr-i Kebîr,42,60.56607681899033,107.06894424714336,57.9922714263938,,,669.6904761904761,167,0
Sûzinâk-Zirgüle Şarkı,Ağıraksak,42,61.4941703428696,114.11129131747235,57.37547633598435,,,671.9047619047619,169,0
Ferahnümâ Türkü,Aksak,42,59.75061683284109,91.25678979106027,58.09515821833595,,,672.7857142857143,63,0
Isfahân Sazsemâîsi,Aksaksemâî,42,60.45877039226777,105.54307929222348,57.495297896072834,,,673.5,46,0
Dilkeşhâveran Sazsemâîsi,Aksaksemâî,42,55.93037779977013,71.72189386201454,59.37244488035855,,,673.7142857142857,56,0
Ferahfezâ Şarkı,Yürüksemâî II,42,56.7197339973664,79.75071049741221,58.2122738338938,,,676.3809523809524,57,0
Rehâvî Şarkı,Düyek,42,56.5737132204175,71.80517982885374,61.490686963743514,,,678.3333333333334,16,0
Mâhur Beste,Lenk Fahte,42,59.66246743108347,92.46521162494848,56.46253132242969,,,679.7380952380952,163,0
Sabâ Nakış,Yürüksemâî(6/4),84,61.414672203170426,129.70315881095152,56.96098603507532,,,683.1785714285714,11,0
Nişâburek Beste,Hafîf,42,62.27985547605848,120.35942336813537,56.50156060133358,,,683.452380952381,56,0
Nev`eser Beste,Berefşan,42,63.52081100256667,145.4445954474035,58.84093262846284,,,685.8809523809524,57,0
Hicaz-Hümâyûn Kâr,Hafîf (32/2),42,62.093965678234895,133.39889354718778,58.27898971897771,,,690.3809523809524,16,0
Tâhir Türkü,Devr-i Turan,42,55.14874446059612,65.83059319945345,58.829385888061125,0.0,0.0,700.4047619047619,8,1
Muhayyersünbüle Şarkı,Düyek,42,56.73218709470096,74.50886572560474,59.95764082094314,,,702.4047619047619,76,0
Dilkeşhâveran Beste,Zencîr,42,61.00507998442208,104.72000703730771,60.27971873562079,,,703.3571428571429,114,0
Zâvil Peşrev,Hafîf,42,61.163390797895914,111.21087420741247,55.19534547625044,,,705.0714285714286,105,0
Sûzinâk-Zirgüle Şarkı,Senginsemâî,42,60.67792244146136,112.20376139823034,55.06753856629805,,,705.1904761904761,188,0
Sûzinâk Ağırsemâî,Aksaksemâî,42,55.80614652591772,71.28920699229162,59.98987318600563,,,706.5714285714286,93,0
Nişâburek Sazsemâîsi,Aksaksemâî,42,62.01886661900504,119.19920851656697,56.64811502721605,,,707,87,0
Sabâ Türkü,Curcuna,42,56.189232162843254,72.05457973454811,59.55527242500771,,,709.547619047619,124,0
Sûzidil Beste,Fer,42,62.653125242301705,126.1031229121348,56.589224585560906,,,709.7380952380952,44,0
Hicazkâr Peşrev,Berefşan,42,62.38374588481319,143.2218404411567,57.470966475918516,,,711.9285714285714,78,0
Kürdîlihicazkâr Fantezi,Aksak,42,54.9801484190851,68.39778595473038,58.67889149582664,,,712.452380952381,50,0
Sabâ Taksim,[Serbest],42,61.37698940123388,131.01629264943261,57.62956552459984,,,716.4285714285714,139,0
Isfahân Peşrev,Fahte,42,62.76923447672959,128.8283616321426,55.575883616606276,,,716.7857142857143,111,0
Nihâvent Medhal,Sofyan,42,56.579684943112305,75.69920566745435,59.77469147673762,,,719.6190476190476,164,0
Ruhnevaz Durak,Durak Evferi,42,59.050603001078606,90.6356298604077,59.42034914448267,,,720.5714285714286,181,0
Evcârâ Şarkı,Aksak,84,59.03096202553708,100.08506452527374,57.80991362915658,,,721.9166666666666,170,0
Hisarbûselik Yürüksemâî,Yürüksemâî(6/4),42,58.6066350028521,89.7458862377897,56.69380838009431,,,722.8333333333334,355,0
Aşkefzâ Peşrev,Ayîn Devr-i Revânı,42,59.957636445520535,104.43971135641961,57.88295739294807,,,724.2619047619048,213,0
Hicaz-Hümâyûn Şarkı,Senginsemâî,42,58.11984038458127,86.49882331656626,56.82148280631868,,,726.0238095238095,252,0
Sabâ Şarkı,Ağıraksak,294,59.757553687526205,130.01431037945915,57.84293448608413,0.0,0.0,727.4795918367347,7,3
Beyâtî-Arabân Şarkı,Devr-i Hindî (7/8),42,61.98070676032644,115.4038474414259,60.55847660807458,,,728.1190476190476,142,0
Muhâlif Peşrev,Çenber,42,55.37686056369139,71.2828271172822,59.4549042484539,,,729.2380952380952,40,0
Hüseynî Sazsemâîsi,Aksaksemâî,168,60.02779933266998,113.26277435172013,57.45424824031686,,,730.6607142857143,47,0
Isfahân Yürüksemâî,Yürüksemâî(6/4),42,57.26914900335666,75.69408296330477,61.05370292019768,,,733.2380952380952,134,0
Ferahnâk Şarkı,Düyek,42,55.43188138493719,73.37427650351216,59.71553464307022,,,734.4761904761905,28,0
Beyâtî Ağırsemâî,Aksaksemâî,84,57.96240424014401,107.32918573791305,58.39899967662562,,,735.0238095238095,15,0
Yegâh Şarkı,Ağırdüyek,42,60.071145135618714,104.70912414010222,57.93769382867994,,,735.0238095238095,84,0
Acemaşîrân Peşrev,Muhammes,42,61.22506812940093,119.56196463396748,54.65004779386093,,,736.3333333333334,38,0
Hüseynî Peşrev,Hâvî,42,59.291974599755605,93.86056301310731,58.394530131500694,,,736.6666666666666,188,0
Mâhur Şarkı,Sofyan,84,56.669547924886196,78.99355459540456,58.018864685678714,,,739.4761904761905,110,0
Isfahân Şarkı,Mürekkep Sofyan,42,60.20966029896816,106.16892672510194,58.49714269637143,,,740.952380952381,103,0
Acembûselik Şarkı,Aksak,42,55.40401657355827,71.12575982267114,58.22399187718037,,,742.452380952381,45,0
Nihâvent Sazeseri,Nîmsofyan,84,57.664539168274814,113.80313274157261,59.306401029669146,0.0,0.0,743.1666666666666,2,3
Segâh Peşrev,Sofyan,42,63.141991809751424,137.9530409289248,56.54789607292578,,,745.6190476190476,59,0
Nikrîz Ağırsemâî,Aksaksemâî,42,56.32761273954838,76.60958469912654,58.959477430043506,,,746.547619047619,26,0
Isfahân Taksim,[Serbest],42,61.08643693255596,123.66850363190612,58.22123714159937,,,750.7857142857143,230,0
Bûselik Ağırsemâî,Ağır Aksaksemâî,42,62.708090081880066,139.3573043407655,58.76745401888668,,,751.1428571428571,53,0
Rast Şarkı,Ağıraksak,84,57.93692762094425,97.0078948905442,57.13846935708345,,,753.4642857142857,152,0
Rast Yürüksemâî,Yürüksemâî II (6/4),42,59.89500143914089,99.96630141045304,57.13719117401941,,,754.3333333333334,14,0
Gülizâr Sazsemâîsi,Aksaksemâî,42,60.631149444562084,122.69125735605216,58.117170460972055,,,760.5714285714286,221,0
Şehnâz Şarkı,Aksaksemâî,42,56.76095817821775,81.78136409804932,55.246143370186516,,,765.5714285714286,207,0
Kûçek Nefes,Düyek,42,58.28044263064513,88.39966993032489,58.908534587512534,,,767.8333333333334,128,0
Bûselik Şarkı,Evfer,42,56.61700935044775,76.21140699143693,58.81096103411377,,,769.7142857142857,13,0
Kürdîlihicazkâr Şarkı,Devr-i Hindî,168,57.62433277772243,109.08323183370297,56.52104888649556,,,772.1964285714286,44,0
Hicazkâr Peşrev,Muhammes,42,61.03091878856005,119.8901054598966,57.24650663202136,,,772.5714285714286,165,0
Sipihr Sazsemâîsi,Aksaksemâî,42,61.166790620016336,117.99624843120752,56.67472894256608,,,773.3809523809524,161,0
Hicaz-Uzzâl Köçekçe,Aksak,42,54.688291616561216,71.09139596537179,57.241205146066775,,,773.6904761904761,132,0
Mâhur Şarkı,Evsât,42,55.15616346456948,71.39116889111108,58.61380601533099,,,775.6428571428571,85,0
Acemaşîrân Şarkı,Sofyan (4/2),42,59.6895064916687,101.75084084430593,56.973830190049966,,,775.8571428571429,157,0
Hüzzam Ağırsemâî,Aksaksemâî,42,54.84764140636795,70.59474865842412,58.66165507790177,,,776.3095238095239,33,0
Bestenigâr Sazsemâîsi,Aksaksemâî,42,59.6649230607363,107.23322620670592,56.535957935704,,,779.7380952380952,146,0
Sûzidil Murabbâ,Remel (28/4),42,56.71483208247114,86.00235835281403,56.621454101510906,,,781.1190476190476,151,0
Ferahnâk Yürüksemâî,Yürüksemâî II,42,55.74350339617586,72.42275700062528,58.96839906947978,,,781.6428571428571,157,0
Ferahnâk Peşrev,Zencîr,42,62.27848712197785,142.78129144568257,56.973302748111315,,,782.5714285714286,84,0
Beyâtî Şarkı,Devr-i Hindî,42,57.06456670460728,78.8628180855958,58.00557072707916,,,783.452380952381,230,0
Karcığar Beste,Sofyan,42,62.55489259422739,146.30010912100633,57.04007525930475,,,784.1666666666666,53,0
Mâhur Peşrev,Düyek,42,59.1811084614365,102.94745239489274,55.33730250308764,,,784.4761904761905,258,0
Şedarabân Şarkı,Ağıraksak,84,60.34941511452782,107.25982338352048,57.535102489696826,,,785.2857142857143,162,0
Sûzidil Peşrev,Devr-i Kebîr,42,61.615859292648096,125.57521300676804,56.167378232496034,,,785.3809523809524,144,0
Rast Nakış,Yürüksemâî(6/4),42,59.820177726276626,107.95136422625933,56.98162393710291,,,787.5238095238095,272,0
Acemaşîrân Şarkı,Ağırdüyek,42,55.72704485378043,73.08362999716508,59.39834936671345,,,789.3095238095239,180,0
Tâhirbûselik Beste,Berefşan,42,53.46906762727877,66.53162870936623,56.340709329276095,,,792.1904761904761,51,0
Şedarabân Sazsemâîsi,Aksaksemâî,42,60.96450989534053,113.05317654667633,54.86208194617164,,,795.5952380952381,256,0
Nişâbur Beste,Muhammes,42,59.06837584921352,99.5522762271483,58.693674115671044,,,799.0714285714286,160,0
Hicazkâr Türkü,Aksak,42,54.44348768535588,68.07146143797543,57.95642175696209,,,802.2619047619048,39,0
Karcığar Ağırsemâî,Aksaksemâî,42,60.826395049246514,115.98436620781715,55.87290821726755,,,805.4761904761905,242,0
Ferahfezâ Peşrev,Hafîf (32/8),42,62.02541937408658,142.7666783480278,55.77256461430842,,,805.6904761904761,85,0
Sûzidil Yürüksemâî,Yürüksemâî(6/4),84,62.327831375009424,139.64196201278415,56.18583549509731,,,805.9404761904761,107,0
Hüseynî Türkü,K. Curcuna,42,54.96321349830772,67.51442007028753,58.632339135550716,0.0,0.0,807.8571428571429,1,2
Beyâtî Mehter,Yürüksemâî II,42,62.29430303688925,144.9230817994426,56.63660354458069,,,808,64,0
Müstear Sazsemâîsi,Aksaksemâî,42,53.36819188473732,63.34026451159794,56.10835708780814,,,810,29,0
Nişâburek Peşrev,Düyek,42,63.22477965676739,145.78034482807777,57.98289820263733,,,812.1904761904761,31,0
Hicaz Şarkı,Türkaksağı,42,55.252469960009925,76.51873433878501,58.39420640110081,,,814.452380952381,26,0
Mâhur Şarkı,Evfer,42,57.89639582529046,93.34382518985767,55.94935275288357,,,814.6666666666666,264,0
Şehnâz Şarkı,Ağıraksak,42,59.854119033068166,103.30943284143407,55.78859372084103,,,815.3809523809524,125,0
Uşşak Ağırsemâî,Ağır Aksaksemâî,42,57.729922457334965,96.65840993884382,56.82694989693327,,,815.5952380952381,27,0
Gülzâr Sazsemâîsi,Aksaksemâî,42,58.96571388276833,100.22330203583323,55.63527015996334,,,815.8095238095239,126,0
Evcârâ Şarkı,Aksaksemâî,42,59.536136310492964,103.42801859900594,56.18776434421258,,,815.8095238095239,144,0
Hicaz-Hümâyûn Ağırsemâî,Aksaksemâî,126,58.89060577873712,126.48112320559345,52.54092073341846,0.0,0.0,816.936507936508,9,1
Isfahân Şarkı,Ağıraksak,84,58.387665695390616,107.56093467982386,57.50882904328221,,,818.8809523809524,170,0
Sûzinâk-Zirgüle Şarkı,Türkaksağı,42,55.73963986404843,78.0241740066925,56.22140025328599,,,821.047619047619,227,0
Bûselik Türkü,Semâî,42,59.31201357764873,99.26729945453738,56.5430454590133,,,822.547619047619,122,0
Bûselik Şarkı,Aksak,336,56.25498417453711,114.47316848368806,55.14755268365015,,,823.7470238095239,26,0
Muhayyer Peşrev,Fer'i Muhammes (16/8),42,57.49119671744255,88.97668642526135,56.074931656915496,,,824.452380952381,116,0
Ruhnevaz Beste,Ağırdüyek,42,62.4170240946046,144.76587062465393,56.29274986359863,,,826.9047619047619,65,0
Geveşt Sazsemâîsi,Aksaksemâî,42,55.46636309034535,75.9785825095836,58.655351060510775,,,827.1190476190476,120,0
Beyâtî Sazsemâîsi,Aksaksemâî,252,58.779268154708284,131.05287525303686,55.349678335206534,0.0,0.0,828.0595238095239,5,1
Nev`eser Şarkı,Senginsemâî,84,59.82854659550392,128.31322073641016,57.62673813665191,,,828.9642857142857,107,0
Ferahfezâ Peşrev,Muhammes,42,61.291894688935564,139.90121628609666,54.03072482844775,,,831.047619047619,81,0
Uşşak Ruy-i Nikriz Peşrev,Hâvî,42,61.97826683470999,143.21815012828156,54.41978893775109,,,831.0714285714286,79,0
Hüzzam Şarkı,Ağırsenginsemâî,42,56.910152510274884,86.22793754175721,57.64051466366931,,,831.5238095238095,150,0
Nişâburek Şarkı,K. Curcuna,42,56.76982595586188,83.54208281515096,56.34507879932691,,,834.7619047619048,348,0
Rast Peşrev,Muhammes,42,62.47237129185469,149.500925249262,54.675615728810016,,,837.2619047619048,39,0
Hicaz-Hümâyûn Şarkı,Aksak (9/4),42,54.41227867738495,67.17752249730393,58.50283522300707,,,837.5238095238095,136,0
Tâhir Türkü,Senginsemâî,42,53.914292050168996,66.98184260648193,57.40746937560269,,,839,65,0
Bestenigâr Şarkı,Ağıraksak,84,59.831073105307965,110.36063637775247,56.50331992825927,,,840.3690476190476,56,0
Şevk`efzâ Şarkı,Çiftesofyan,42,56.16120854736435,77.70629069779028,59.41626066814524,,,841.9285714285714,211,0
Acemkürdî Sazsemâîsi,Aksaksemâî,42,58.567240053935,95.6415923404461,57.50055094711612,,,843.6190476190476,209,0
Mâhur Şarkı,Şarkı Devr-i Revânı,84,56.1237647825689,81.79483256478522,57.00691479586813,,,846.8452380952381,151,0
Sabâ Türkü,Sofyan,84,53.83832594497421,72.56537644610252,55.92021452392036,,,847.6071428571429,142,0
Uşşak Yürüksemâî,Yürüksemâî,42,54.44800970163477,68.57566387881006,59.93942573289846,,,847.7857142857143,27,0
Arazbârbûselik Beste,Çenber,42,62.37222683846268,139.43188270773962,55.97611553435807,,,848.7142857142857,47,0
Hüseynî Yürüksemâî,Yürüksemâî(6/4),42,58.10295091393076,89.37786211150569,57.42932954686283,,,849.9761904761905,173,0
Mâhur Peşrev,Hafîf,42,55.86578075550722,77.2854532866648,57.739291967069875,,,850.952380952381,354,0
Rast Şarkı,Devr-i Hindî,126,56.03080277202353,114.43993999769232,56.17404408716567,,,852.8333333333334,69,0
Tâhirbûselik Sazsemâîsi,Aksaksemâî,42,59.05899585881503,106.29163586063854,56.94695522477352,,,855.047619047619,104,0
Hüseynî Şarkı,K. Curcuna,42,55.19893603627265,71.62247550831718,60.84260505745936,,,855.1904761904761,194,0
Isfahân Türkü,Aksak,42,58.74851893638828,93.41410923212143,57.36503220209315,,,856.4761904761905,260,0
Sûzinâk-Zirgüle Şarkı,Yürüksemâî(6/4),42,53.9961776104127,67.01540942457892,57.92357469589278,,,858.7380952380952,50,0
Hüzzam Şarkı,Ağıraksak,294,58.86489279424671,113.68185742186661,55.46649123256871,,,859.9727891156463,11,0
Nevâ Şarkı,Yürüksemâî II,42,52.88466167095145,64.16492229758111,55.34256054007767,,,860.2380952380952,21,0
Acemaşîrân Nakış,Yürüksemâî(6/4),42,58.970714024206394,104.17018175912749,55.754651888320396,,,861.4285714285714,385,0
Nevâ Ağırsemâî,Aksaksemâî,42,61.23370316169394,127.98411406136711,55.74035468600635,,,862.8809523809524,105,0
Dilküşâ Sazsemâîsi,Aksaksemâî,42,57.6431896410613,97.86185366103818,54.700190035799025,0.0,0.0,869.0952380952381,9,1
Hüseynî Şarkı,Ağıraksak,210,57.55972628644713,105.37518465809933,55.61963636778046,,,869.8095238095239,82,0
Kürdîlihicazkâr Şarkı,Yürüksemâî(6/4),42,57.15916853198729,87.23883682135917,57.607410826342246,,,870.6904761904761,123,0
Hüseynî Türkü,14/4,42,52.80147501603127,62.746531561755134,54.964984764371195,0.0,0.0,871.5238095238095,2,1
Rûy-i-Dilârâ Sazsemâîsi,Aksaksemâî,42,56.61798388257092,83.74296091160195,56.39447884747696,,,872.5,325,0
Hicazkâr Köçekçe,Devr-i Hindî (7/8),42,53.783855833418556,67.61401720578985,57.47744678214109,0.0,0.0,873.547619047619,6,1
Sazkâr Sazsemâîsi,Aksaksemâî,42,58.06984407486023,95.48754154362055,56.13456820988833,,,873.6666666666666,352,0
Acemkürdî Şarkı,Ağıraksak,42,58.636464446841714,107.45469697552466,56.43032139412763,,,874.047619047619,93,0
Şehnâz Sazsemâîsi,Aksaksemâî,42,56.5506282530334,89.09376072868892,54.85900241177358,,,875.5238095238095,300,0
Muhayyer İlâhî,Sofyan,42,53.118442623590184,65.22575939530427,56.92554414486017,,,877.7142857142857,141,0
Nev`eser Şarkı,Semâî,42,60.18744086819777,117.3931718171497,54.737134476682066,,,878.8095238095239,237,0
Uşşak Şarkı,Sofyan,168,54.12505500652475,95.67987016594653,52.67168074840478,,,880.1666666666666,31,0
Muhayyerkürdî Fantezi,Düyek,42,58.66148252005075,98.71274464972296,58.53623999783459,,,883.0714285714286,342,0
Uşşak Şarkı,Nîmsofyan,126,57.0068283275671,103.93268686972296,54.42165653094909,,,883.3492063492064,22,0
Sultânîyegâh Şarkı,Ağıraksak,84,57.04492707730646,84.55605130111837,58.464310593142386,,,884.5238095238095,56,0
Hüseynî Ağırsemâî,Aksaksemâî,84,57.730241778394216,142.11042732412798,55.263054277016266,,,885.2738095238095,49,0
Ruhnevaz Sazsemâîsi,Aksaksemâî,168,59.01110357622622,141.8101294494235,56.36144623796062,,,885.3095238095239,92,0
