raga,makam,usul,metric,agg,value
Todi,Isfahân Yürüksemâî,Yürüksemâî(6/4),shapeh_score,max,44.49428040679625
Todi,Isfahân Yürüksemâî,Yürüksemâî(6/4),shapeh_score,top_5_mean,39.68455182749192
Todi,Isfahânek Küpe,Düyek (8/4),shapeh_score,mean,19.554571844698387
Todi,Isfahânek Küpe,Düyek (8/4),shapeh_score,median,21.051846011171367
Todi,Isfahânek Küpe,Düyek (8/4),shapeh_score,max,33.58664720722877
Todi,Isfahânek Küpe,Düyek (8/4),shapeh_score,top_5_mean,30.27036168057746
Todi,Karcığar Ağırsemâî,Aksaksemâî,shapeh_score,mean,22.070520262905866
Todi,Karcığar Ağırsemâî,Aksaksemâî,shapeh_score,median,21.048443458651548
Todi,Karcığar Ağırsemâî,Aksaksemâî,shapeh_score,max,48.14654979607471
Todi,Karcığar Ağırsemâî,Aksaksemâî,shapeh_score,top_5_mean,42.06104551029738
Todi,Karcığar Aranağme,Ağıraksak,shapeh_score,mean,13.141002318483505
Todi,Karcığar Aranağme,Ağıraksak,shapeh_score,median,13.910231590103892
Todi,Karcığar Aranağme,Ağıraksak,shapeh_score,max,21.73346481987199
Todi,Karcığar Aranağme,Ağıraksak,shapeh_score,top_5_mean,20.009713906375318
Todi,Karcığar Aranağme,Curcuna,shapeh_score,mean,10.105495711410041
Todi,Karcığar Aranağme,Curcuna,shapeh_score,median,11.569496974954873
Todi,Karcığar Aranağme,Curcuna,shapeh_score,max,17.49739804807307
Todi,Karcığar Aranağme,Curcuna,shapeh_score,top_5_mean,16.370584766080746
Todi,Karcığar Aranağme,Devr-i Hindî,shapeh_score,mean,10.230899541135832
Todi,Karcığar Aranağme,Devr-i Hindî,shapeh_score,median,10.850698673595707
Todi,Karcığar Aranağme,Devr-i Hindî,shapeh_score,max,15.52746330699329
Todi,Karcığar Aranağme,Devr-i Hindî,shapeh_score,top_5_mean,14.778532507660554
Todi,Karcığar Beste,Sofyan,shapeh_score,mean,21.991958617591653
Todi,Karcığar Beste,Sofyan,shapeh_score,median,21.704814857551504
Todi,Karcığar Beste,Sofyan,shapeh_score,max,50.63931162594567
Todi,Karcığar Beste,Sofyan,shapeh_score,top_5_mean,42.98494343799545
Todi,Karcığar Güvende,Nîmdevir,shapeh_score,mean,16.076001717795634
Todi,Karcığar Güvende,Nîmdevir,shapeh_score,median,14.671627683685841
Todi,Karcığar Güvende,Nîmdevir,shapeh_score,max,43.54429372639687
Todi,Karcığar Güvende,Nîmdevir,shapeh_score,top_5_mean,34.060249753195635
Todi,Karcığar İlâhî,Düyek,shapeh_score,mean,19.04113249004719
Todi,Karcığar İlâhî,Düyek,shapeh_score,median,19.89849538372558
Todi,Karcığar İlâhî,Düyek,shapeh_score,max,51.22881435610764
Todi,Karcığar İlâhî,Düyek,shapeh_score,top_5_mean,37.38298780722333
Todi,Karcığar Köçekçe,Devr-i Hindî (7/8),shapeh_score,mean,18.98417108014272
Todi,Karcığar Köçekçe,Devr-i Hindî (7/8),shapeh_score,median,17.751314509247507
Todi,Karcığar Köçekçe,Devr-i Hindî (7/8),shapeh_score,max,41.74180702106773
Todi,Karcığar Köçekçe,Devr-i Hindî (7/8),shapeh_score,top_5_mean,35.68411007260962
Todi,Karcığar Köçekçe,Oynak,shapeh_score,mean,21.28499631460002
Todi,Karcığar Köçekçe,Oynak,shapeh_score,median,21.242879355758696
Todi,Karcığar Köçekçe,Oynak,shapeh_score,max,47.95895212493924
Todi,Karcığar Köçekçe,Oynak,shapeh_score,top_5_mean,42.2478632369051
Todi,Karcığar Küpe,Düyek (8/4),shapeh_score,mean,17.89033238439626
Todi,Karcığar Küpe,Düyek (8/4),shapeh_score,median,20.442014863819548
Todi,Karcığar Küpe,Düyek (8/4),shapeh_score,max,29.202886720714325
Todi,Karcığar Küpe,Düyek (8/4),shapeh_score,top_5_mean,25.99260270694172
Todi,Karcığar Mandra,Devr-i Turan,shapeh_score,mean,11.003574357652079
Todi,Karcığar Mandra,Devr-i Turan,shapeh_score,median,11.251731191940427
Todi,Karcığar Mandra,Devr-i Turan,shapeh_score,max,19.189551449984545
Todi,Karcığar Mandra,Devr-i Turan,shapeh_score,top_5_mean,16.111401435667755
Todi,Karcığar Nakış,Yürüksemâî(6/4),shapeh_score,mean,22.283830479709806
Todi,Karcığar Nakış,Yürüksemâî(6/4),shapeh_score,median,22.682182220683696
Todi,Karcığar Nakış,Yürüksemâî(6/4),shapeh_score,max,53.229973232588655
Todi,Karcığar Nakış,Yürüksemâî(6/4),shapeh_score,top_5_mean,42.144593310568894
Todi,Karcığar Örnek-öz,Devr-i Hindî (7/8),shapeh_score,mean,10.051345955412778
Todi,Karcığar Örnek-öz,Devr-i Hindî (7/8),shapeh_score,median,10.154577882625118
Todi,Karcığar Örnek-öz,Devr-i Hindî (7/8),shapeh_score,max,14.202005632695274
Todi,Karcığar Örnek-öz,Devr-i Hindî (7/8),shapeh_score,top_5_mean,13.859784778047018
Todi,Karcığar Örnek-öz,Nîmsofyan,shapeh_score,mean,8.772004763715984
Todi,Karcığar Örnek-öz,Nîmsofyan,shapeh_score,median,9.066621508234649
Todi,Karcığar Örnek-öz,Nîmsofyan,shapeh_score,max,15.349077528622898
Todi,Karcığar Örnek-öz,Nîmsofyan,shapeh_score,top_5_mean,13.043947844147851
Todi,Karcığar Örnek-öz,Sofyan,shapeh_score,mean,5.00173207772218
Todi,Karcığar Örnek-öz,Sofyan,shapeh_score,median,5.282664005595658
Todi,Karcığar Örnek-öz,Sofyan,shapeh_score,max,8.768146353207316
Todi,Karcığar Örnek-öz,Sofyan,shapeh_score,top_5_mean,7.59657636404819
Todi,Karcığar Peşrev,Çiftedüyek,shapeh_score,mean,19.575612576522868
Todi,Karcığar Peşrev,Çiftedüyek,shapeh_score,median,17.864618012373697
Todi,Karcığar Peşrev,Çiftedüyek,shapeh_score,max,50.144405838970975
Todi,Karcığar Peşrev,Çiftedüyek,shapeh_score,top_5_mean,38.83025443998557
Todi,Karcığar Peşrev,Devr-i Kebîr,shapeh_score,mean,22.29877003816386
Todi,Karcığar Peşrev,Devr-i Kebîr,shapeh_score,median,22.16417226873398
Todi,Karcığar Peşrev,Devr-i Kebîr,shapeh_score,max,51.51839458212773
Todi,Karcığar Peşrev,Devr-i Kebîr,shapeh_score,top_5_mean,41.84320693246033
Todi,Karcığar Şarkı,Ağıraksak,shapeh_score,mean,20.148012276533244
Todi,Karcığar Şarkı,Ağıraksak,shapeh_score,median,19.963743975907903
Todi,Karcığar Şarkı,Ağıraksak,shapeh_score,max,53.08206583444086
Todi,Karcığar Şarkı,Ağıraksak,shapeh_score,top_5_mean,47.50664455755417
Todi,Karcığar Şarkı,Ağırevfer,shapeh_score,mean,20.860651426910383
Todi,Karcığar Şarkı,Ağırevfer,shapeh_score,median,20.104464131811337
Todi,Karcığar Şarkı,Ağırevfer,shapeh_score,max,48.09368237809711
Todi,Karcığar Şarkı,Ağırevfer,shapeh_score,top_5_mean,39.746384547553795
Todi,Karcığar Şarkı,Aksak,shapeh_score,mean,20.476056038589693
Todi,Karcığar Şarkı,Aksak,shapeh_score,median,21.45410863380785
Todi,Karcığar Şarkı,Aksak,shapeh_score,max,56.13422382342334
Todi,Karcığar Şarkı,Aksak,shapeh_score,top_5_mean,49.06272278278504
Todi,Karcığar Şarkı,Çiftesofyan,shapeh_score,mean,8.175013324166496
Todi,Karcığar Şarkı,Çiftesofyan,shapeh_score,median,9.016281252982663
Todi,Karcığar Şarkı,Çiftesofyan,shapeh_score,max,13.410357663328934
Todi,Karcığar Şarkı,Çiftesofyan,shapeh_score,top_5_mean,12.44343258216484
Todi,Karcığar Şarkı,Curcuna,shapeh_score,mean,17.483324103852777
Todi,Karcığar Şarkı,Curcuna,shapeh_score,median,16.884151527195492
Todi,Karcığar Şarkı,Curcuna,shapeh_score,max,48.49646425147403
Todi,Karcığar Şarkı,Curcuna,shapeh_score,top_5_mean,44.23273672919041
Todi,Karcığar Şarkı,Devr-i Hindî,shapeh_score,mean,22.32020918914004
Todi,Karcığar Şarkı,Devr-i Hindî,shapeh_score,median,22.628769909953803
Todi,Karcığar Şarkı,Devr-i Hindî,shapeh_score,max,52.88979633119787
Todi,Karcığar Şarkı,Devr-i Hindî,shapeh_score,top_5_mean,42.485458415067214
Todi,Karcığar Şarkı,Düyek,shapeh_score,mean,19.6761871767513
Todi,Karcığar Şarkı,Düyek,shapeh_score,median,19.400050286834393
Todi,Karcığar Şarkı,Düyek,shapeh_score,max,59.82186708035772
Todi,Karcığar Şarkı,Düyek,shapeh_score,top_5_mean,51.168594376136916
Todi,Karcığar Şarkı,K. Curcuna,shapeh_score,mean,18.32523944324398
Todi,Karcığar Şarkı,K. Curcuna,shapeh_score,median,19.51398486836388
Todi,Karcığar Şarkı,K. Curcuna,shapeh_score,max,40.15910725911109
Todi,Karcığar Şarkı,K. Curcuna,shapeh_score,top_5_mean,36.073678047446265
Todi,Karcığar Şarkı,Müsemmen,shapeh_score,mean,21.963301094165097
Todi,Karcığar Şarkı,Müsemmen,shapeh_score,median,21.722231481837618
Todi,Karcığar Şarkı,Müsemmen,shapeh_score,max,53.584162781189505
Todi,Karcığar Şarkı,Müsemmen,shapeh_score,top_5_mean,42.291728884159326
Todi,Karcığar Şarkı,Nîmsofyan,shapeh_score,mean,19.60927330574881
Todi,Karcığar Şarkı,Nîmsofyan,shapeh_score,median,19.32292908701617
Todi,Karcığar Şarkı,Nîmsofyan,shapeh_score,max,42.56578030778959
Todi,Karcığar Şarkı,Nîmsofyan,shapeh_score,top_5_mean,36.0684157367876
Todi,Karcığar Şarkı,Semâî,shapeh_score,mean,18.006985640144606
Todi,Karcığar Şarkı,Semâî,shapeh_score,median,19.243284285862845
Todi,Karcığar Şarkı,Semâî,shapeh_score,max,44.39086973430597
Todi,Karcığar Şarkı,Semâî,shapeh_score,top_5_mean,37.29414507395582
Todi,Karcığar Şarkı,Senginsemâî,shapeh_score,mean,19.156423632627842
Todi,Karcığar Şarkı,Senginsemâî,shapeh_score,median,18.568028257497087
Todi,Karcığar Şarkı,Senginsemâî,shapeh_score,max,46.97228454655658
Todi,Karcığar Şarkı,Senginsemâî,shapeh_score,top_5_mean,38.804074373230854
Todi,Karcığar Şarkı,Sofyan,shapeh_score,mean,24.582174520774718
Todi,Karcığar Şarkı,Sofyan,shapeh_score,median,24.457416453339377
Todi,Karcığar Şarkı,Sofyan,shapeh_score,max,58.309699945724326
Todi,Karcığar Şarkı,Sofyan,shapeh_score,top_5_mean,48.345908745777926
Todi,Karcığar Şarkı,Türkaksağı,shapeh_score,mean,21.09838946797099
Todi,Karcığar Şarkı,Türkaksağı,shapeh_score,median,20.985680717064614
Todi,Karcığar Şarkı,Türkaksağı,shapeh_score,max,51.165900967700985
Todi,Karcığar Şarkı,Türkaksağı,shapeh_score,top_5_mean,44.36435019580522
Todi,Karcığar Şarkı,Yürüksemâî(6/4),shapeh_score,mean,17.396394766005134
Todi,Karcığar Şarkı,Yürüksemâî(6/4),shapeh_score,median,17.890663173654826
Todi,Karcığar Şarkı,Yürüksemâî(6/4),shapeh_score,max,42.04422178630798
Todi,Karcığar Şarkı,Yürüksemâî(6/4),shapeh_score,top_5_mean,34.816151475911454
Todi,Karcığar Sazeseri,Sofyan,shapeh_score,mean,20.802012857752178
Todi,Karcığar Sazeseri,Sofyan,shapeh_score,median,21.377894164020553
Todi,Karcığar Sazeseri,Sofyan,shapeh_score,max,47.793601035937236
Todi,Karcığar Sazeseri,Sofyan,shapeh_score,top_5_mean,39.43001596927516
Todi,Karcığar Sazsemâîsi,Aksaksemâî,shapeh_score,mean,21.356160635199142
Todi,Karcığar Sazsemâîsi,Aksaksemâî,shapeh_score,median,21.032275457887984
Todi,Karcığar Sazsemâîsi,Aksaksemâî,shapeh_score,max,56.190139791701306
Todi,Karcığar Sazsemâîsi,Aksaksemâî,shapeh_score,top_5_mean,49.57679811046859
Todi,Karcığar Seyir,Devr-i Hindî (7/8),shapeh_score,mean,14.684010054152496
Todi,Karcığar Seyir,Devr-i Hindî (7/8),shapeh_score,median,15.454141398600797
Todi,Karcığar Seyir,Devr-i Hindî (7/8),shapeh_score,max,20.95743853396071
Todi,Karcığar Seyir,Devr-i Hindî (7/8),shapeh_score,top_5_mean,20.698835140382894
Todi,Karcığar Seyir,Semâî,shapeh_score,mean,13.628673496719705
Todi,Karcığar Seyir,Semâî,shapeh_score,median,13.281812120979014
Todi,Karcığar Seyir,Semâî,shapeh_score,max,26.042229544441174
Todi,Karcığar Seyir,Semâî,shapeh_score,top_5_mean,23.455177763247306
Todi,Karcığar Seyir,Sofyan,shapeh_score,mean,19.973587613695567
Todi,Karcığar Seyir,Sofyan,shapeh_score,median,20.008408443059782
Todi,Karcığar Seyir,Sofyan,shapeh_score,max,36.54585005406189
Todi,Karcığar Seyir,Sofyan,shapeh_score,top_5_mean,33.46555935912065
Todi,Karcığar Türkü,Aksak,shapeh_score,mean,23.236294938219366
Todi,Karcığar Türkü,Aksak,shapeh_score,median,23.761392532191405
Todi,Karcığar Türkü,Aksak,shapeh_score,max,55.02210840018056
Todi,Karcığar Türkü,Aksak,shapeh_score,top_5_mean,42.066932631312
Todi,Karcığar Türkü,Düyek,shapeh_score,mean,20.727141251360127
Todi,Karcığar Türkü,Düyek,shapeh_score,median,23.718254833163098
Todi,Karcığar Türkü,Düyek,shapeh_score,max,43.03279755774078
Todi,Karcığar Türkü,Düyek,shapeh_score,top_5_mean,36.61576342679845
Todi,Karcığar Türkü,Nîmsofyan,shapeh_score,mean,19.376049875101117
Todi,Karcığar Türkü,Nîmsofyan,shapeh_score,median,19.001514303256677
Todi,Karcığar Türkü,Nîmsofyan,shapeh_score,max,47.04512566722645
Todi,Karcığar Türkü,Nîmsofyan,shapeh_score,top_5_mean,38.31313198655786
Todi,Karcığar Türkü,Oynak,shapeh_score,mean,20.004735334440326
Todi,Karcığar Türkü,Oynak,shapeh_score,median,22.778266400559563
Todi,Karcığar Türkü,Oynak,shapeh_score,max,31.358008783813627
Todi,Karcığar Türkü,Oynak,shapeh_score,top_5_mean,30.384855542877013
Todi,Karcığar Türkü,Semâî,shapeh_score,mean,21.622661266795014
Todi,Karcığar Türkü,Semâî,shapeh_score,median,21.132331300491614
Todi,Karcığar Türkü,Semâî,shapeh_score,max,41.87164534818289
Todi,Karcığar Türkü,Semâî,shapeh_score,top_5_mean,37.28623422838199
Todi,Karcığar Türkü,Türkaksağı,shapeh_score,mean,18.09933742794622
Todi,Karcığar Türkü,Türkaksağı,shapeh_score,median,18.38158305233962
Todi,Karcığar Türkü,Türkaksağı,shapeh_score,max,41.251637883508316
Todi,Karcığar Türkü,Türkaksağı,shapeh_score,top_5_mean,35.37136869936592
Todi,Karcığar Zeybek,Oynak (9/4),shapeh_score,mean,19.223334581463742
Todi,Karcığar Zeybek,Oynak (9/4),shapeh_score,median,19.40517299098399
Todi,Karcığar Zeybek,Oynak (9/4),shapeh_score,max,33.73686381100128
Todi,Karcığar Zeybek,Oynak (9/4),shapeh_score,top_5_mean,32.11767318686047
Todi,Kûçek Küpe,Düyek (8/4),shapeh_score,mean,16.77047718286484
Todi,Kûçek Küpe,Düyek (8/4),shapeh_score,median,18.54356221678042
Todi,Kûçek Küpe,Düyek (8/4),shapeh_score,max,25.253870163097442
Todi,Kûçek Küpe,Düyek (8/4),shapeh_score,top_5_mean,24.892339306497547
Todi,Kûçek Nefes,Düyek,shapeh_score,mean,18.51008476219061
Todi,Kûçek Nefes,Düyek,shapeh_score,median,19.627482823413434
Todi,Kûçek Nefes,Düyek,shapeh_score,max,48.40020770029613
Todi,Kûçek Nefes,Düyek,shapeh_score,top_5_mean,37.19444138164857
Todi,Kürdî Ağırsemâî,Aksaksemâî,shapeh_score,mean,22.202403321305326
Todi,Kürdî Ağırsemâî,Aksaksemâî,shapeh_score,median,20.95047245406875
Todi,Kürdî Ağırsemâî,Aksaksemâî,shapeh_score,max,53.475388654549334
Todi,Kürdî Ağırsemâî,Aksaksemâî,shapeh_score,top_5_mean,43.84691206072026
Todi,Kürdî Aranağme,Nîmsofyan,shapeh_score,mean,3.681601714026038
Todi,Kürdî Aranağme,Nîmsofyan,shapeh_score,median,3.6476467043604246
Todi,Kürdî Aranağme,Nîmsofyan,shapeh_score,max,6.365138687670322
Todi,Kürdî Aranağme,Nîmsofyan,shapeh_score,top_5_mean,6.079163728519473
Todi,Kürdî Beste,Muhammes,shapeh_score,mean,21.368503069388996
Todi,Kürdî Beste,Muhammes,shapeh_score,median,21.34381165657369
Todi,Kürdî Beste,Muhammes,shapeh_score,max,49.954233994754745
Todi,Kürdî Beste,Muhammes,shapeh_score,top_5_mean,42.54287615050718
Todi,Kürdî Fantezi,Sofyan,shapeh_score,mean,21.531818778039785
Todi,Kürdî Fantezi,Sofyan,shapeh_score,median,23.516209312893803
Todi,Kürdî Fantezi,Sofyan,shapeh_score,max,46.51692444011374
Todi,Kürdî Fantezi,Sofyan,shapeh_score,top_5_mean,37.35067018247139
Todi,Kürdî Küpe,Müsemmen,shapeh_score,mean,13.071371563089194
Todi,Kürdî Küpe,Müsemmen,shapeh_score,median,13.895586439934299
Todi,Kürdî Küpe,Müsemmen,shapeh_score,max,21.06508512435663
Todi,Kürdî Küpe,Müsemmen,shapeh_score,top_5_mean,19.316407611118947
Todi,Kürdî Örnek-öz,Devr-i Hindî,shapeh_score,mean,3.1993887046645484
Todi,Kürdî Örnek-öz,Devr-i Hindî,shapeh_score,median,2.976356640497569
Todi,Kürdî Örnek-öz,Devr-i Hindî,shapeh_score,max,7.8095453813750675
Todi,Kürdî Örnek-öz,Devr-i Hindî,shapeh_score,top_5_mean,6.5265109911634775
Todi,Kürdî Örnek-öz,Sofyan (4/8),shapeh_score,mean,2.401364056408481
Todi,Kürdî Örnek-öz,Sofyan (4/8),shapeh_score,median,2.424509204769984
Todi,Kürdî Örnek-öz,Sofyan (4/8),shapeh_score,max,5.20578569261211
Todi,Kürdî Örnek-öz,Sofyan (4/8),shapeh_score,top_5_mean,4.649244059244444
Todi,Kürdî Örnek-öz,Sofyan,shapeh_score,mean,5.655696250571694
Todi,Kürdî Örnek-öz,Sofyan,shapeh_score,median,5.9163735642254025
Todi,Kürdî Örnek-öz,Sofyan,shapeh_score,max,8.681417946274289
Todi,Kürdî Örnek-öz,Sofyan,shapeh_score,top_5_mean,7.901368713611492
Todi,Kürdî Peşrev,Devr-i Kebîr,shapeh_score,mean,24.172149893119926
Todi,Kürdî Peşrev,Devr-i Kebîr,shapeh_score,median,25.948406135278702
Todi,Kürdî Peşrev,Devr-i Kebîr,shapeh_score,max,54.29556621123598
Todi,Kürdî Peşrev,Devr-i Kebîr,shapeh_score,top_5_mean,44.132380162769756
Todi,Kürdî Şarkı,Düyek,shapeh_score,mean,18.62618057813386
Todi,Kürdî Şarkı,Düyek,shapeh_score,median,19.378093601890672
Todi,Kürdî Şarkı,Düyek,shapeh_score,max,44.048971969007326
Todi,Kürdî Şarkı,Düyek,shapeh_score,top_5_mean,35.132104368686534
Todi,Kürdî Şarkı,Nîmsofyan,shapeh_score,mean,17.185251993218966
Todi,Kürdî Şarkı,Nîmsofyan,shapeh_score,median,16.444323713305216
Todi,Kürdî Şarkı,Nîmsofyan,shapeh_score,max,53.03981136026594
Todi,Kürdî Şarkı,Nîmsofyan,shapeh_score,top_5_mean,40.67085101563734
Todi,Kürdî Şarkı,Semâî,shapeh_score,mean,22.565950213513577
Todi,Kürdî Şarkı,Semâî,shapeh_score,median,22.12266924796253
Todi,Kürdî Şarkı,Semâî,shapeh_score,max,50.63523597061419
Todi,Kürdî Şarkı,Semâî,shapeh_score,top_5_mean,41.295630031354456
Todi,Kürdî Seyir,Sofyan,shapeh_score,mean,9.934175384859387
Todi,Kürdî Seyir,Sofyan,shapeh_score,median,10.488105311742759
Todi,Kürdî Seyir,Sofyan,shapeh_score,max,18.394015154429017
Todi,Kürdî Seyir,Sofyan,shapeh_score,top_5_mean,16.36879609329704
Todi,Kürdî Türkü,Ağıraksak,shapeh_score,mean,17.892551276809645
Todi,Kürdî Türkü,Ağıraksak,shapeh_score,median,19.150011467677533
Todi,Kürdî Türkü,Ağıraksak,shapeh_score,max,44.97817579878425
Todi,Kürdî Türkü,Ağıraksak,shapeh_score,top_5_mean,35.862142276127415
Todi,Kürdî Türkü,Nîmsofyan,shapeh_score,mean,18.629308355676034
Todi,Kürdî Türkü,Nîmsofyan,shapeh_score,median,19.777422351002105
Todi,Kürdî Türkü,Nîmsofyan,shapeh_score,max,41.72423440787603
Todi,Kürdî Türkü,Nîmsofyan,shapeh_score,top_5_mean,34.600214538165986
Todi,Kürdî Türkü,Sofyan,shapeh_score,mean,19.248995349992825
Todi,Kürdî Türkü,Sofyan,shapeh_score,median,20.84707958853118
Todi,Kürdî Türkü,Sofyan,shapeh_score,max,37.287915632082694
Todi,Kürdî Türkü,Sofyan,shapeh_score,top_5_mean,33.23840019487929
Todi,Kürdî-Gerdâniye Türkü,Raksân,shapeh_score,mean,2.2992231566215184
Todi,Kürdî-Gerdâniye Türkü,Raksân,shapeh_score,median,2.023780829177192
Todi,Kürdî-Gerdâniye Türkü,Raksân,shapeh_score,max,7.031837406851832
Todi,Kürdî-Gerdâniye Türkü,Raksân,shapeh_score,top_5_mean,5.373937316677423
Todi,Kürdî-Gerdâniye Küpe,Müsemmen,shapeh_score,mean,14.811383734643604
Todi,Kürdî-Gerdâniye Küpe,Müsemmen,shapeh_score,median,16.213135690404048
Todi,Kürdî-Gerdâniye Küpe,Müsemmen,shapeh_score,max,22.855050692832915
Todi,Kürdî-Gerdâniye Küpe,Müsemmen,shapeh_score,top_5_mean,20.06745131222996
Todi,Kürdîlihicazkâr Aranağme,Semâî,shapeh_score,mean,12.753990483306996
Todi,Kürdîlihicazkâr Aranağme,Semâî,shapeh_score,median,13.38215928532864
Todi,Kürdîlihicazkâr Aranağme,Semâî,shapeh_score,max,19.215780379017428
Todi,Kürdîlihicazkâr Aranağme,Semâî,shapeh_score,top_5_mean,18.774805868601785
Todi,Kürdîlihicazkâr Aranağme,Türkaksağı,shapeh_score,mean,11.985128582818238
Todi,Kürdîlihicazkâr Aranağme,Türkaksağı,shapeh_score,median,12.5886658033856
Todi,Kürdîlihicazkâr Aranağme,Türkaksağı,shapeh_score,max,19.05137377078606
Todi,Kürdîlihicazkâr Aranağme,Türkaksağı,shapeh_score,top_5_mean,17.95693495333866
Todi,Kürdîlihicazkâr Fantezi,Aksak,shapeh_score,mean,22.454743675399595
Todi,Kürdîlihicazkâr Fantezi,Aksak,shapeh_score,median,22.64034015553305
Todi,Kürdîlihicazkâr Fantezi,Aksak,shapeh_score,max,54.61232768211877
Todi,Kürdîlihicazkâr Fantezi,Aksak,shapeh_score,top_5_mean,43.86604755453554
Todi,Kürdîlihicazkâr Küpe,Devr-i Revân-ı Hindî,shapeh_score,mean,20.38518562716288
Todi,Kürdîlihicazkâr Küpe,Devr-i Revân-ı Hindî,shapeh_score,median,22.28672114169633
Todi,Kürdîlihicazkâr Küpe,Devr-i Revân-ı Hindî,shapeh_score,max,41.12687738702199
Todi,Kürdîlihicazkâr Küpe,Devr-i Revân-ı Hindî,shapeh_score,top_5_mean,34.22094781423217
Todi,Kürdîlihicazkâr Longa,Nîmsofyan,shapeh_score,mean,15.086528996458224
Todi,Kürdîlihicazkâr Longa,Nîmsofyan,shapeh_score,median,13.391409997250605
Todi,Kürdîlihicazkâr Longa,Nîmsofyan,shapeh_score,max,45.38655404125227
Todi,Kürdîlihicazkâr Longa,Nîmsofyan,shapeh_score,top_5_mean,36.38367572541963
Todi,Kürdîlihicazkâr Peşrev,Ağırdüyek,shapeh_score,mean,20.95921466334431
Todi,Kürdîlihicazkâr Peşrev,Ağırdüyek,shapeh_score,median,20.676159197006154
Todi,Kürdîlihicazkâr Peşrev,Ağırdüyek,shapeh_score,max,49.488086436372875
Todi,Kürdîlihicazkâr Peşrev,Ağırdüyek,shapeh_score,top_5_mean,39.509638404895895
Todi,Kürdîlihicazkâr Peşrev,Muhammes,shapeh_score,mean,22.346585504950568
Todi,Kürdîlihicazkâr Peşrev,Muhammes,shapeh_score,median,22.967823548768973
Todi,Kürdîlihicazkâr Peşrev,Muhammes,shapeh_score,max,50.64800213113604
Todi,Kürdîlihicazkâr Peşrev,Muhammes,shapeh_score,top_5_mean,41.952099582177645
Todi,Kürdîlihicazkâr Şarkı,Ağıraksak,shapeh_score,mean,20.67663704429862
Todi,Kürdîlihicazkâr Şarkı,Ağıraksak,shapeh_score,median,20.501899645712868
Todi,Kürdîlihicazkâr Şarkı,Ağıraksak,shapeh_score,max,58.31172495238414
Todi,Kürdîlihicazkâr Şarkı,Ağıraksak,shapeh_score,top_5_mean,54.29843711937632
Todi,Kürdîlihicazkâr Şarkı,Aksak,shapeh_score,mean,19.878035727337622
Todi,Kürdîlihicazkâr Şarkı,Aksak,shapeh_score,median,20.030605165725746
Todi,Kürdîlihicazkâr Şarkı,Aksak,shapeh_score,max,56.533994184961465
Todi,Kürdîlihicazkâr Şarkı,Aksak,shapeh_score,top_5_mean,54.930320539393904
Todi,Kürdîlihicazkâr Şarkı,Aksaksemâî,shapeh_score,mean,19.500787670005714
Todi,Kürdîlihicazkâr Şarkı,Aksaksemâî,shapeh_score,median,20.210943298388962
Todi,Kürdîlihicazkâr Şarkı,Aksaksemâî,shapeh_score,max,46.56581734625116
Todi,Kürdîlihicazkâr Şarkı,Aksaksemâî,shapeh_score,top_5_mean,37.769303520220845
Todi,Kürdîlihicazkâr Şarkı,Aydın,shapeh_score,mean,20.39577113912665
Todi,Kürdîlihicazkâr Şarkı,Aydın,shapeh_score,median,21.471833674514546
Todi,Kürdîlihicazkâr Şarkı,Aydın,shapeh_score,max,48.707712404893016
Todi,Kürdîlihicazkâr Şarkı,Aydın,shapeh_score,top_5_mean,38.98619576536418
Todi,Kürdîlihicazkâr Şarkı,Curcuna,shapeh_score,mean,17.10679103115479
Todi,Kürdîlihicazkâr Şarkı,Curcuna,shapeh_score,median,16.80942536251395
Todi,Kürdîlihicazkâr Şarkı,Curcuna,shapeh_score,max,50.199341712572945
Todi,Kürdîlihicazkâr Şarkı,Curcuna,shapeh_score,top_5_mean,46.4270020356908
Todi,Kürdîlihicazkâr Şarkı,Devr-i Hindî (7/8),shapeh_score,mean,16.611954941506077
Todi,Kürdîlihicazkâr Şarkı,Devr-i Hindî (7/8),shapeh_score,median,16.92491947695994
Todi,Kürdîlihicazkâr Şarkı,Devr-i Hindî (7/8),shapeh_score,max,38.390476556790624
Todi,Kürdîlihicazkâr Şarkı,Devr-i Hindî (7/8),shapeh_score,top_5_mean,33.14752903601705
Todi,Kürdîlihicazkâr Şarkı,Devr-i Hindî,shapeh_score,mean,21.820734384663123
Todi,Kürdîlihicazkâr Şarkı,Devr-i Hindî,shapeh_score,median,21.816297777834762
Todi,Kürdîlihicazkâr Şarkı,Devr-i Hindî,shapeh_score,max,55.03994811766258
Todi,Kürdîlihicazkâr Şarkı,Devr-i Hindî,shapeh_score,top_5_mean,51.45915469683301
Todi,Kürdîlihicazkâr Şarkı,Düyek,shapeh_score,mean,20.17770015542062
Todi,Kürdîlihicazkâr Şarkı,Düyek,shapeh_score,median,20.245014409386112
Todi,Kürdîlihicazkâr Şarkı,Düyek,shapeh_score,max,60.146371726547805
Todi,Kürdîlihicazkâr Şarkı,Düyek,shapeh_score,top_5_mean,55.907669668206545
Todi,Kürdîlihicazkâr Şarkı,K. Curcuna,shapeh_score,mean,20.389058246706615
Todi,Kürdîlihicazkâr Şarkı,K. Curcuna,shapeh_score,median,20.276779163870973
Todi,Kürdîlihicazkâr Şarkı,K. Curcuna,shapeh_score,max,56.09543956818845
